empleados_id,satisfaccion,evaluacion,numero_proyecto,horas_mensuales,antiguedad_empresa,accidentes,promocionado,departamento,nivel_salario,abandono
12067,0.43,0.54,2,153,3,0,0,producto,intermedio,Si
12068,0.9,0.98,4,264,6,0,0,producto,intermedio,Si
12069,0.76,0.86,5,223,5,1,0,producto,intermedio,Si
12070,0.43,0.5,2,135,3,0,0,producto,intermedio,Si
12071,0.74,0.99,2,277,3,0,0,IT,intermedio,Si
12072,0.09,0.77,5,275,4,0,0,producto,intermedio,Si
12073,0.45,0.49,2,149,3,0,0,producto,alto,Si
12074,0.09,0.87,7,295,4,0,0,producto,bajo,Si
12075,0.11,0.97,6,277,4,0,0,producto,intermedio,Si
12076,0.11,0.79,7,306,4,0,0,producto,intermedio,Si
12077,0.1,0.83,6,295,4,0,0,producto,intermedio,Si
12078,0.4,0.54,2,137,3,0,0,marketing,intermedio,Si
12079,0.43,0.56,2,157,3,0,0,ventas,bajo,Si
12080,0.39,0.56,2,142,3,0,0,contabilidad,bajo,Si
12081,0.45,0.54,2,140,3,0,0,soporte,bajo,Si
12082,0.38,0.49,2,151,3,0,0,tecnico,bajo,Si
12083,0.79,0.59,4,139,3,0,1,gerencia,bajo,Si
12084,0.84,0.85,4,249,6,0,0,marketing,bajo,Si
12085,0.11,0.77,6,291,4,0,0,marketing,bajo,Si
12086,0.11,0.87,6,305,4,0,0,marketing,bajo,Si
12087,0.17,0.84,5,232,3,0,0,ventas,bajo,Si
12088,0.44,0.45,2,132,3,0,0,ventas,bajo,Si
12089,0.37,0.57,2,130,3,0,0,ventas,bajo,Si
12090,0.1,0.79,6,291,4,0,0,ventas,bajo,Si
12091,0.4,0.5,2,130,3,0,0,ventas,bajo,Si
12092,0.89,1,5,246,5,0,0,ventas,bajo,Si
12093,0.42,0.48,2,143,3,0,0,ventas,bajo,Si
12094,0.46,0.55,2,129,3,0,0,ventas,bajo,Si
12095,0.09,0.83,6,255,4,0,0,ventas,bajo,Si
12096,0.37,0.51,2,155,3,0,0,ventas,bajo,Si
12097,0.1,0.77,6,265,4,0,0,ventas,bajo,Si
12098,0.1,0.84,6,279,4,0,0,ventas,bajo,Si
12099,0.11,0.97,6,284,4,0,0,ventas,bajo,Si
12100,0.9,1,5,221,6,0,0,ventas,intermedio,Si
12101,0.38,0.52,2,154,3,0,0,ventas,intermedio,Si
12102,0.36,0.52,2,147,3,0,0,ventas,intermedio,Si
12103,0.42,0.46,2,150,3,0,0,ventas,intermedio,Si
12104,0.09,0.94,7,267,4,0,0,ventas,intermedio,Si
12105,0.43,0.52,2,158,3,0,0,ventas,intermedio,Si
12106,0.24,0.46,7,224,5,0,0,contabilidad,intermedio,Si
12107,0.91,1,4,257,5,0,0,contabilidad,intermedio,Si
12108,0.44,0.5,2,148,3,0,0,contabilidad,intermedio,Si
12109,0.71,0.87,3,177,4,0,0,recursos_humanos,intermedio,Si
12110,0.4,0.49,2,155,3,0,0,recursos_humanos,intermedio,Si
12111,0.43,0.47,2,144,3,0,0,recursos_humanos,intermedio,Si
12112,0.09,0.85,6,289,4,0,0,recursos_humanos,alto,Si
12113,0.43,0.52,2,160,3,0,0,tecnico,bajo,Si
12114,0.9,0.96,4,258,5,0,0,tecnico,intermedio,Si
12115,0.84,1,5,234,5,0,0,tecnico,intermedio,Si
12116,0.37,0.48,2,137,3,0,0,tecnico,intermedio,Si
12117,0.86,0.68,5,263,2,0,0,tecnico,intermedio,Si
12118,0.11,0.84,6,251,4,0,0,tecnico,bajo,Si
12119,0.37,0.57,2,133,3,0,0,tecnico,bajo,Si
12120,0.4,0.46,2,132,3,0,0,tecnico,bajo,Si
12121,0.14,0.62,4,158,4,1,0,tecnico,bajo,Si
12122,0.4,0.46,2,135,3,0,0,tecnico,bajo,Si
12123,0.75,1,4,216,6,0,0,tecnico,bajo,Si
12124,0.11,0.84,6,300,5,1,0,soporte,bajo,Si
12125,0.46,0.49,2,138,3,0,0,soporte,bajo,Si
12126,0.11,0.92,6,260,4,0,0,soporte,bajo,Si
12127,0.38,0.49,2,132,3,0,0,soporte,bajo,Si
12128,0.7,0.89,3,183,5,0,0,soporte,bajo,Si
12129,0.09,0.82,6,250,4,0,0,soporte,bajo,Si
12130,0.37,0.45,2,151,3,0,0,soporte,bajo,Si
12131,0.1,0.83,6,292,4,0,0,soporte,bajo,Si
12132,0.38,0.57,2,140,3,0,0,soporte,bajo,Si
12133,0.9,1,5,221,5,0,0,soporte,bajo,Si
12134,0.44,0.51,2,138,3,0,0,soporte,bajo,Si
12135,0.36,0.5,2,132,3,0,0,tecnico,bajo,Si
12136,0.31,0.84,7,133,5,0,0,tecnico,bajo,Si
12137,0.1,0.84,6,283,4,1,0,tecnico,bajo,Si
12138,0.42,0.48,2,129,3,0,0,gerencia,bajo,Si
12139,0.74,1,4,249,5,0,0,IT,bajo,Si
12140,0.73,0.87,5,257,5,0,0,IT,bajo,Si
12141,0.09,0.96,6,245,4,0,0,IT,bajo,Si
12142,0.45,0.53,2,155,3,0,0,IT,bajo,Si
12143,0.11,0.8,6,256,4,0,0,IT,bajo,Si
12144,0.37,0.47,2,152,3,0,0,producto,bajo,Si
12145,0.84,0.99,4,267,5,0,0,producto,bajo,Si
12146,0.41,0.46,2,151,3,0,0,producto,bajo,Si
12147,0.76,0.92,4,239,5,0,0,producto,bajo,Si
12148,0.11,0.87,6,306,4,0,0,IT,bajo,Si
12149,0.84,0.88,4,263,5,1,0,marketing,bajo,Si
12150,0.39,0.5,2,147,3,0,0,marketing,bajo,Si
12151,0.11,0.91,6,278,4,0,0,marketing,bajo,Si
12152,0.45,0.56,2,154,3,0,0,marketing,bajo,Si
12153,0.37,0.52,2,143,3,0,0,marketing,bajo,Si
12154,0.4,0.52,2,155,3,0,0,marketing,bajo,Si
12155,0.39,0.48,2,160,3,0,0,ventas,bajo,Si
12156,0.11,0.8,6,304,4,0,0,contabilidad,bajo,Si
12157,0.83,1,5,240,5,0,0,soporte,bajo,Si
12158,0.11,0.92,6,305,4,0,0,tecnico,bajo,Si
12159,0.39,0.5,2,136,3,0,0,gerencia,bajo,Si
12160,0.45,0.45,2,132,3,0,0,marketing,bajo,Si
12161,0.1,0.95,7,301,4,0,0,marketing,bajo,Si
12162,0.9,0.98,5,243,6,0,0,marketing,bajo,Si
12163,0.45,0.51,2,147,3,0,0,ventas,bajo,Si
12164,0.79,0.89,5,239,5,0,0,ventas,bajo,Si
12165,0.9,0.99,5,260,5,0,0,ventas,bajo,Si
12166,0.11,0.84,7,296,4,0,0,ventas,bajo,Si
12167,0.43,0.55,2,129,3,0,0,ventas,bajo,Si
12168,0.31,0.54,5,132,5,0,0,ventas,bajo,Si
12169,0.32,0.5,2,135,5,0,0,ventas,bajo,Si
12170,0.45,0.57,2,158,3,0,0,ventas,bajo,Si
12171,0.81,0.99,4,259,5,0,0,ventas,bajo,Si
12172,0.41,0.46,2,160,3,0,1,ventas,bajo,Si
12173,0.11,0.78,7,278,4,0,0,ventas,bajo,Si
12174,0.1,0.88,6,284,4,0,0,ventas,bajo,Si
12175,0.7,0.53,2,274,4,0,0,ventas,bajo,Si
12176,0.54,0.74,4,164,2,0,0,ventas,bajo,Si
12177,0.41,0.48,2,148,3,0,0,ventas,bajo,Si
12178,0.38,0.5,2,140,3,0,0,ventas,intermedio,Si
12179,0.37,0.51,2,127,3,0,0,ventas,intermedio,Si
12180,0.11,0.85,6,308,5,0,0,ventas,intermedio,Si
12181,0.4,0.47,2,146,3,0,0,ventas,intermedio,Si
12182,0.1,0.84,6,261,4,0,0,contabilidad,intermedio,Si
12183,0.89,0.99,5,257,5,0,0,contabilidad,intermedio,Si
12184,0.11,0.8,6,285,4,0,0,contabilidad,intermedio,Si
12185,0.36,0.55,2,141,3,0,0,recursos_humanos,intermedio,Si
12186,0.4,0.46,2,127,3,0,0,recursos_humanos,intermedio,Si
12187,0.09,0.85,6,297,4,0,0,recursos_humanos,intermedio,Si
12188,0.4,0.46,2,143,3,0,0,recursos_humanos,intermedio,Si
12189,0.37,0.55,2,152,3,0,0,tecnico,intermedio,Si
12190,0.44,0.51,2,156,3,0,0,tecnico,alto,Si
12191,0.09,0.8,7,283,5,0,0,tecnico,bajo,Si
12192,0.92,0.87,4,226,6,1,0,tecnico,intermedio,Si
12193,0.74,0.91,4,232,5,0,0,tecnico,intermedio,Si
12194,0.09,0.82,6,249,4,0,0,tecnico,intermedio,Si
12195,0.89,0.95,4,275,5,0,0,tecnico,intermedio,Si
12196,0.09,0.8,6,304,4,0,0,tecnico,bajo,Si
12197,0.27,0.54,7,278,3,0,0,tecnico,bajo,Si
12198,0.1,0.91,6,287,4,0,0,tecnico,bajo,Si
12199,0.1,0.89,7,285,4,0,0,tecnico,bajo,Si
12200,0.77,0.94,5,226,6,0,0,soporte,bajo,Si
12201,0.9,0.82,5,259,5,0,0,soporte,bajo,Si
12202,0.39,0.5,2,135,3,0,0,soporte,bajo,Si
12203,0.76,1,5,219,5,0,0,soporte,bajo,Si
12204,0.1,0.93,6,256,4,0,0,soporte,bajo,Si
12205,0.87,0.9,5,254,6,0,0,soporte,bajo,Si
12206,0.38,0.5,2,153,3,0,0,soporte,bajo,Si
12207,0.77,0.99,5,228,5,0,0,soporte,bajo,Si
12208,0.78,0.87,4,228,5,0,0,soporte,bajo,Si
12209,0.44,0.5,2,128,3,0,0,soporte,bajo,Si
12210,0.38,0.52,2,153,3,0,0,soporte,bajo,Si
12211,0.43,0.46,2,156,3,0,0,tecnico,bajo,Si
12212,0.39,0.5,4,294,3,0,0,tecnico,bajo,Si
12213,0.88,1,5,219,5,0,0,tecnico,bajo,Si
12214,0.45,0.46,2,153,3,0,0,gerencia,bajo,Si
12215,0.4,0.53,2,151,3,0,0,IT,bajo,Si
12216,0.36,0.51,2,155,3,0,0,IT,bajo,Si
12217,0.36,0.48,2,158,3,0,0,IT,bajo,Si
12218,0.9,0.98,5,245,5,0,0,IT,bajo,Si
12219,0.43,0.53,2,131,3,0,0,IT,bajo,Si
12220,0.89,0.87,5,225,5,0,0,producto,bajo,Si
12221,0.1,0.84,6,286,4,0,0,producto,bajo,Si
12222,0.37,0.5,2,135,3,0,0,producto,bajo,Si
12223,0.37,0.51,2,153,3,0,0,producto,bajo,Si
12224,0.87,0.9,5,252,5,0,0,IT,bajo,Si
12225,0.4,0.56,2,149,3,0,0,contabilidad,bajo,Si
12226,0.9,0.97,4,258,5,0,0,contabilidad,bajo,Si
12227,0.37,0.46,2,158,3,0,0,recursos_humanos,bajo,Si
12228,0.44,0.54,2,149,3,0,0,recursos_humanos,bajo,Si
12229,0.85,0.95,5,236,5,0,0,recursos_humanos,bajo,Si
12230,0.78,0.98,5,239,6,0,0,marketing,bajo,Si
12231,0.42,0.47,2,159,3,0,0,marketing,bajo,Si
12232,0.92,0.99,5,255,6,0,0,ventas,bajo,Si
12233,0.11,0.83,6,244,4,0,0,contabilidad,bajo,Si
12234,0.42,0.56,2,134,3,0,0,soporte,bajo,Si
12235,0.48,0.57,4,270,4,0,0,tecnico,bajo,Si
12236,0.83,0.85,4,255,5,0,0,gerencia,bajo,Si
12237,0.4,0.53,2,151,3,0,0,marketing,bajo,Si
12238,0.43,0.45,2,135,3,0,0,marketing,bajo,Si
12239,0.43,0.53,2,146,3,0,0,marketing,bajo,Si
12240,0.1,0.97,7,254,4,0,0,ventas,bajo,Si
12241,0.1,0.87,7,289,4,0,0,ventas,bajo,Si
12242,0.37,0.46,2,156,3,0,0,ventas,bajo,Si
12243,0.38,0.53,2,156,3,0,0,ventas,bajo,Si
12244,0.4,0.5,2,128,3,0,0,ventas,bajo,Si
12245,0.89,0.86,5,275,5,0,0,ventas,bajo,Si
12246,0.45,0.46,2,155,3,0,0,ventas,bajo,Si
12247,0.37,0.48,2,159,3,0,0,ventas,bajo,Si
12248,0.46,0.49,2,148,3,0,0,ventas,bajo,Si
12249,0.87,0.91,4,228,5,0,0,ventas,bajo,Si
12250,0.11,0.84,6,298,4,0,0,ventas,bajo,Si
12251,0.79,0.87,5,261,5,0,0,ventas,bajo,Si
12252,0.79,0.92,5,254,6,0,0,ventas,bajo,Si
12253,0.19,0.59,7,192,3,0,0,ventas,bajo,Si
12254,0.87,0.98,4,248,5,0,0,ventas,bajo,Si
12255,0.6,0.92,2,258,5,0,0,ventas,bajo,Si
12256,0.44,0.45,2,156,3,0,0,ventas,intermedio,Si
12257,0.11,0.81,6,266,4,1,0,ventas,intermedio,Si
12258,0.42,0.54,2,156,3,0,0,ventas,intermedio,Si
12259,0.88,0.88,5,232,5,1,0,contabilidad,intermedio,Si
12260,0.11,0.84,6,287,4,0,0,contabilidad,intermedio,Si
12261,0.46,0.46,2,154,3,0,0,contabilidad,intermedio,Si
12262,0.82,0.97,5,263,5,0,0,recursos_humanos,intermedio,Si
12263,0.44,0.56,2,131,3,0,0,recursos_humanos,intermedio,Si
12264,0.11,0.78,6,260,4,0,0,recursos_humanos,intermedio,Si
12265,0.42,0.5,2,139,3,0,0,recursos_humanos,intermedio,Si
12266,0.84,0.93,4,251,5,0,0,tecnico,intermedio,Si
12267,0.11,0.95,6,286,4,0,0,tecnico,intermedio,Si
12268,0.45,0.53,2,129,3,0,0,tecnico,alto,Si
12269,0.38,0.56,2,156,3,0,0,tecnico,bajo,Si
12270,0.38,0.86,6,139,6,0,0,tecnico,intermedio,Si
12271,0.44,0.51,2,127,3,0,0,tecnico,intermedio,Si
12272,0.11,0.84,6,251,4,0,0,tecnico,intermedio,Si
12273,0.81,0.93,5,270,5,0,0,tecnico,intermedio,Si
12274,0.09,0.96,6,296,4,0,0,tecnico,bajo,Si
12275,0.11,0.9,6,254,4,0,0,tecnico,bajo,Si
12276,0.81,0.95,5,238,6,0,0,tecnico,bajo,Si
12277,0.1,0.97,6,267,4,1,0,soporte,bajo,Si
12278,0.74,0.89,5,229,6,0,0,soporte,bajo,Si
12279,0.09,0.78,6,254,4,0,0,soporte,bajo,Si
12280,0.82,0.81,4,233,4,1,0,soporte,bajo,Si
12281,0.1,0.98,6,268,4,0,0,soporte,bajo,Si
12282,0.27,0.56,3,301,3,0,0,soporte,bajo,Si
12283,0.83,0.92,5,267,6,0,0,soporte,bajo,Si
12284,0.1,0.93,6,289,4,1,0,soporte,bajo,Si
12285,0.38,0.47,2,144,3,0,0,soporte,bajo,Si
12286,0.4,0.56,2,148,3,0,0,soporte,bajo,Si
12287,0.11,0.83,6,306,4,0,0,soporte,bajo,Si
12288,0.11,0.79,6,292,4,0,1,tecnico,bajo,Si
12289,0.82,0.91,5,232,5,0,0,tecnico,bajo,Si
12290,0.36,0.48,2,137,3,0,0,tecnico,bajo,Si
12291,0.4,0.46,2,128,3,0,0,gerencia,bajo,Si
12292,0.87,0.84,5,231,5,0,0,IT,bajo,Si
12293,0.41,0.49,2,146,3,0,0,IT,bajo,Si
12294,0.11,0.91,6,308,4,1,0,IT,bajo,Si
12295,0.1,0.93,6,253,4,0,0,IT,intermedio,Si
12296,0.38,0.51,2,146,3,0,0,IT,intermedio,Si
12297,0.39,0.55,2,156,3,0,0,producto,intermedio,Si
12298,0.4,0.52,2,147,3,0,0,producto,intermedio,Si
12299,0.45,0.48,2,136,3,0,0,producto,intermedio,Si
12300,0.74,0.84,5,249,5,0,0,producto,intermedio,Si
12301,0.45,0.55,2,151,3,0,0,IT,intermedio,Si
12302,0.12,1,3,278,4,0,0,laboratorio,intermedio,Si
12303,0.1,0.77,7,250,5,0,0,laboratorio,intermedio,Si
12304,0.37,0.55,2,127,3,0,0,laboratorio,intermedio,Si
12305,0.89,0.87,5,255,5,0,0,laboratorio,intermedio,Si
12306,0.45,0.47,2,135,3,0,0,laboratorio,intermedio,Si
12307,0.37,0.46,2,149,3,0,0,marketing,alto,Si
12308,0.11,0.81,5,287,4,0,0,ventas,bajo,Si
12309,0.41,0.48,2,145,3,0,0,contabilidad,intermedio,Si
12310,0.1,0.94,6,285,4,0,0,soporte,intermedio,Si
12311,0.1,0.93,7,305,4,0,0,tecnico,intermedio,Si
12312,0.11,0.95,7,300,4,0,0,gerencia,intermedio,Si
12313,0.4,0.54,2,139,3,0,0,marketing,bajo,Si
12314,0.41,0.49,2,130,3,0,0,marketing,bajo,Si
12315,0.1,0.81,6,268,4,0,0,marketing,bajo,Si
12316,0.73,0.86,4,245,6,0,0,ventas,bajo,Si
12317,0.43,0.47,2,135,3,0,0,ventas,bajo,Si
12318,0.37,0.46,2,153,3,0,0,ventas,bajo,Si
12319,0.11,0.94,6,276,4,0,0,ventas,bajo,Si
12320,0.4,0.46,2,130,3,0,0,ventas,bajo,Si
12321,0.41,0.54,2,153,3,1,0,ventas,bajo,Si
12322,0.82,0.84,5,244,5,0,0,ventas,bajo,Si
12323,0.61,0.47,2,253,3,0,0,ventas,bajo,Si
12324,0.11,0.91,7,287,4,0,0,ventas,bajo,Si
12325,0.37,0.45,2,131,3,0,0,ventas,bajo,Si
12326,0.41,0.52,2,135,3,0,0,ventas,bajo,Si
12327,0.37,0.52,2,157,3,0,0,ventas,bajo,Si
12328,0.88,0.99,5,262,6,0,0,ventas,bajo,Si
12329,0.1,0.85,6,266,4,0,0,ventas,bajo,Si
12330,0.44,0.48,2,148,3,0,0,ventas,bajo,Si
12331,0.38,0.57,2,140,3,0,0,ventas,bajo,Si
12332,0.11,0.85,7,302,4,0,0,ventas,bajo,Si
12333,0.09,0.98,6,271,4,0,0,ventas,bajo,Si
12334,0.45,0.52,2,145,3,0,0,ventas,intermedio,Si
12335,0.1,0.81,6,290,4,0,0,contabilidad,intermedio,Si
12336,0.45,0.47,2,151,3,0,0,contabilidad,intermedio,Si
12337,0.77,0.87,5,266,5,0,0,contabilidad,intermedio,Si
12338,0.44,0.51,2,140,3,0,0,recursos_humanos,intermedio,Si
12339,0.39,0.5,2,142,3,0,0,recursos_humanos,intermedio,Si
12340,0.1,0.91,6,246,4,0,0,recursos_humanos,intermedio,Si
12341,0.09,0.89,7,308,5,0,0,recursos_humanos,intermedio,Si
12342,0.37,0.47,2,141,3,0,0,tecnico,intermedio,Si
12343,0.9,1,5,232,5,0,0,tecnico,intermedio,Si
12344,0.41,0.56,2,143,3,0,0,tecnico,intermedio,Si
12345,0.37,0.52,2,155,3,0,0,tecnico,intermedio,Si
12346,0.1,0.86,6,278,4,0,0,tecnico,alto,Si
12347,0.81,1,4,253,5,0,0,tecnico,bajo,Si
12348,0.11,0.8,6,282,4,0,0,tecnico,intermedio,Si
12349,0.11,0.84,7,264,4,0,0,tecnico,intermedio,Si
12350,0.4,0.46,2,149,3,0,0,tecnico,intermedio,Si
12351,0.09,0.8,6,304,5,0,0,tecnico,intermedio,Si
12352,0.48,0.93,3,219,6,0,0,tecnico,bajo,Si
12353,0.91,0.91,4,262,6,0,0,soporte,bajo,Si
12354,0.43,0.57,2,135,3,0,0,soporte,bajo,Si
12355,0.33,0.88,6,219,5,0,0,soporte,bajo,Si
12356,0.41,0.57,2,136,3,0,0,soporte,bajo,Si
12357,0.41,0.55,2,154,3,0,0,soporte,bajo,Si
12358,0.37,0.54,2,149,3,0,0,soporte,bajo,Si
12359,0.31,0.62,6,135,5,0,0,soporte,bajo,Si
12360,0.09,0.91,6,275,4,0,0,soporte,bajo,Si
12361,0.1,0.87,6,290,4,0,0,soporte,bajo,Si
12362,0.76,0.9,4,263,5,0,0,soporte,bajo,Si
12363,0.41,0.54,2,145,3,0,0,soporte,bajo,Si
12364,0.72,0.96,5,267,5,0,0,tecnico,bajo,Si
12365,0.4,0.5,2,141,3,1,0,tecnico,bajo,Si
12366,0.91,0.87,4,235,5,0,0,tecnico,bajo,Si
12367,0.1,0.83,6,258,4,0,0,gerencia,bajo,Si
12368,0.4,0.56,2,131,3,0,0,IT,bajo,Si
12369,0.82,0.86,5,243,5,0,0,IT,bajo,Si
12370,0.1,0.82,6,266,4,0,0,IT,bajo,Si
12371,0.37,0.45,2,142,3,0,0,IT,bajo,Si
12372,0.36,0.51,2,135,3,0,0,IT,bajo,Si
12373,0.39,0.48,2,141,3,0,0,producto,intermedio,Si
12374,0.36,0.57,2,142,3,0,0,producto,intermedio,Si
12375,0.86,0.84,5,254,5,0,0,producto,intermedio,Si
12376,0.73,0.99,5,262,5,0,0,producto,intermedio,Si
12377,0.56,0.71,4,296,2,0,0,IT,intermedio,Si
12378,0.44,0.56,2,158,3,0,0,contabilidad,intermedio,Si
12379,0.31,0.56,4,238,2,0,0,contabilidad,intermedio,Si
12380,0.77,0.93,4,231,5,0,0,recursos_humanos,intermedio,Si
12381,0.44,0.45,2,156,3,0,0,recursos_humanos,intermedio,Si
12382,0.38,0.46,2,145,3,0,0,recursos_humanos,intermedio,Si
12383,0.45,0.48,2,144,3,0,0,marketing,intermedio,Si
12384,0.38,0.51,2,159,3,0,0,ventas,intermedio,Si
12385,0.36,0.48,2,156,3,0,0,contabilidad,alto,Si
12386,0.75,0.9,5,256,5,0,0,soporte,bajo,Si
12387,0.1,0.93,6,298,4,0,0,tecnico,intermedio,Si
12388,0.1,0.97,6,247,4,0,0,gerencia,intermedio,Si
12389,0.45,0.5,2,157,3,0,0,marketing,intermedio,Si
12390,0.42,0.57,2,154,3,1,0,marketing,intermedio,Si
12391,0.78,1,4,253,5,0,0,marketing,bajo,Si
12392,0.45,0.55,2,148,3,0,0,ventas,bajo,Si
12393,0.84,1,4,261,5,0,0,ventas,bajo,Si
12394,0.11,0.93,6,282,4,0,0,ventas,bajo,Si
12395,0.42,0.56,2,133,3,0,0,ventas,bajo,Si
12396,0.45,0.46,2,128,3,0,0,ventas,bajo,Si
12397,0.46,0.57,2,139,3,0,0,ventas,bajo,Si
12398,0.09,0.79,6,293,5,0,0,ventas,bajo,Si
12399,0.87,0.83,4,265,6,0,0,ventas,bajo,Si
12400,0.1,0.87,6,250,4,0,0,ventas,bajo,Si
12401,0.91,1,5,251,6,0,0,ventas,bajo,Si
12402,0.76,0.92,4,246,5,0,0,ventas,bajo,Si
12403,0.74,1,5,275,5,0,0,ventas,bajo,Si
12404,0.92,0.93,5,240,5,0,0,ventas,bajo,Si
12405,0.76,0.87,5,245,5,0,0,ventas,bajo,Si
12406,0.47,0.5,4,254,4,0,0,ventas,bajo,Si
12407,0.73,0.99,5,241,5,0,0,ventas,bajo,Si
12408,0.09,0.94,6,257,4,0,0,ventas,bajo,Si
12409,0.91,0.92,4,246,5,0,0,ventas,bajo,Si
12410,0.82,0.98,4,233,5,0,0,ventas,bajo,Si
12411,0.28,0.45,6,218,4,0,0,contabilidad,bajo,Si
12412,0.84,0.99,4,262,6,0,0,contabilidad,intermedio,Si
12413,0.45,0.53,2,138,3,0,0,contabilidad,intermedio,Si
12414,0.45,0.54,2,142,3,0,0,recursos_humanos,intermedio,Si
12415,0.91,0.97,5,233,5,0,0,recursos_humanos,intermedio,Si
12416,0.42,0.48,2,155,3,0,0,recursos_humanos,intermedio,Si
12417,0.82,1,4,229,6,0,0,recursos_humanos,intermedio,Si
12418,0.11,0.9,6,264,4,0,0,tecnico,intermedio,Si
12419,0.42,0.53,3,199,4,0,0,tecnico,intermedio,Si
12420,0.82,0.85,4,223,5,0,0,tecnico,intermedio,Si
12421,0.09,0.96,6,268,4,0,0,tecnico,intermedio,Si
12422,0.1,0.94,6,287,4,0,0,tecnico,intermedio,Si
12423,0.86,1,5,257,5,0,0,tecnico,intermedio,Si
12424,0.4,0.46,2,143,3,0,0,tecnico,alto,Si
12425,0.45,0.46,2,130,3,0,0,tecnico,bajo,Si
12426,0.42,0.51,2,136,3,0,0,tecnico,intermedio,Si
12427,0.74,0.92,4,261,5,0,0,tecnico,intermedio,Si
12428,0.55,0.6,3,180,4,0,0,tecnico,intermedio,Si
12429,0.37,0.45,2,126,3,0,0,soporte,intermedio,Si
12430,0.41,0.52,2,127,3,1,0,soporte,bajo,Si
12431,0.89,0.65,5,195,6,0,0,soporte,bajo,Si
12432,0.41,0.57,2,160,3,0,0,soporte,bajo,Si
12433,0.44,0.51,2,150,3,0,0,soporte,bajo,Si
12434,0.87,0.84,4,264,6,0,0,soporte,bajo,Si
12435,0.1,0.84,6,309,4,0,0,soporte,bajo,Si
12436,0.41,0.47,2,135,3,0,0,soporte,bajo,Si
12437,0.11,0.85,6,261,4,0,0,soporte,bajo,Si
12438,0.43,0.53,2,160,3,0,0,soporte,bajo,Si
12439,0.77,0.9,4,237,5,0,0,soporte,bajo,Si
12440,0.41,0.52,2,136,3,0,0,tecnico,bajo,Si
12441,0.41,0.48,2,139,3,0,0,tecnico,bajo,Si
12442,0.36,0.78,2,151,4,0,0,tecnico,bajo,Si
12443,0.77,1,5,229,5,0,0,gerencia,bajo,Si
12444,0.81,0.98,5,245,5,0,0,IT,bajo,Si
12445,0.39,0.54,2,127,3,0,0,IT,bajo,Si
12446,0.09,0.94,6,283,5,0,0,IT,bajo,Si
12447,0.44,0.46,2,143,3,0,0,IT,bajo,Si
12448,0.1,0.84,5,298,4,0,0,IT,bajo,Si
12449,0.36,0.48,2,159,3,0,0,producto,bajo,Si
12450,0.81,0.92,5,239,5,0,0,producto,bajo,Si
12451,0.81,0.9,4,226,5,0,0,producto,intermedio,Si
12452,0.85,0.98,5,248,5,0,0,producto,intermedio,Si
12453,0.1,0.87,6,286,4,0,0,IT,intermedio,Si
12454,0.37,0.54,2,145,3,0,0,laboratorio,intermedio,Si
12455,0.09,0.97,7,254,4,1,0,laboratorio,intermedio,Si
12456,0.44,0.53,2,127,3,0,0,laboratorio,intermedio,Si
12457,0.86,0.93,5,223,5,0,0,laboratorio,intermedio,Si
12458,0.77,1,4,255,5,0,0,laboratorio,intermedio,Si
12459,0.41,0.48,2,136,3,0,0,marketing,intermedio,Si
12460,0.4,0.48,2,137,3,0,0,ventas,intermedio,Si
12461,0.43,0.49,2,135,3,0,0,contabilidad,intermedio,Si
12462,0.43,0.5,2,137,3,0,0,soporte,intermedio,Si
12463,0.8,0.53,3,255,5,0,0,tecnico,alto,Si
12464,0.8,0.85,4,273,5,0,0,gerencia,bajo,Si
12465,0.82,0.98,5,234,5,0,0,marketing,intermedio,Si
12466,0.37,0.54,2,152,3,0,0,marketing,intermedio,Si
12467,0.37,0.48,2,134,3,0,0,marketing,intermedio,Si
12468,0.09,0.95,6,292,4,0,0,ventas,intermedio,Si
12469,0.9,0.92,5,245,5,0,0,ventas,bajo,Si
12470,0.41,0.52,2,159,3,0,0,ventas,bajo,Si
12471,0.1,0.85,6,260,4,0,0,ventas,bajo,Si
12472,0.44,0.53,2,149,3,0,0,ventas,bajo,Si
12473,0.89,0.85,5,266,5,0,0,ventas,bajo,Si
12474,0.42,0.56,2,149,3,0,0,ventas,bajo,Si
12475,0.87,1,5,242,5,0,0,ventas,bajo,Si
12476,0.45,0.57,2,134,3,0,0,ventas,bajo,Si
12477,0.11,0.87,5,271,4,0,0,ventas,bajo,Si
12478,0.09,0.79,6,275,4,0,0,ventas,bajo,Si
12479,0.76,0.83,5,227,5,0,0,ventas,bajo,Si
12480,0.11,0.96,7,277,5,0,0,ventas,bajo,Si
12481,0.37,0.49,2,151,3,0,0,ventas,bajo,Si
12482,0.1,0.79,6,274,4,0,0,ventas,bajo,Si
12483,0.77,0.87,4,242,6,0,0,ventas,bajo,Si
12484,0.42,0.54,2,143,3,1,0,ventas,bajo,Si
12485,0.38,0.52,2,145,3,0,0,ventas,bajo,Si
12486,0.32,0.95,5,172,2,0,0,ventas,bajo,Si
12487,0.38,0.49,2,135,3,0,0,contabilidad,bajo,Si
12488,0.19,1,4,192,4,0,0,contabilidad,bajo,Si
12489,0.1,0.83,7,276,4,0,0,contabilidad,bajo,Si
12490,0.76,0.88,4,206,4,0,0,recursos_humanos,intermedio,Si
12491,0.53,0.56,4,281,6,0,0,recursos_humanos,intermedio,Si
